Messtemperatur      21∞C
U-Bereich           -1V   bis 1V
Anzahl der Meﬂpunkte     200
delay nach Einstellen der Spannung  s
Strombegrenzung     1 A
Kontakt             x
Beleuchtung         d
Kommentar eingeben

voltage / V   current / A   time

-1	-0.9998856	4112.629
-0.99	-0.9998801	4113.177
-0.98	-0.9998772	4113.725
-0.97	-0.978757	4114.271
-0.96	-0.9544048	4114.818
-0.95	-0.9291847	4115.365
-0.94	-0.9048328	4115.917
-0.93	-0.8804918	4116.46
-0.92	-0.8554288	4117.006
-0.91	-0.831292	4117.553
-0.9	-0.8070902	4118.1
-0.89	-0.7829935	4118.646
-0.88	-0.7579975	4119.192
-0.87	-0.7340249	4119.738
-0.86	-0.7099926	4120.286
-0.85	-0.6850925	4120.833
-0.84	-0.6611487	4121.38
-0.83	-0.6371586	4121.926
-0.82	-0.6134134	4122.473
-0.81	-0.5885093	4123.02
-0.8	-0.5645798	4123.566
-0.79	-0.5405992	4124.113
-0.78	-0.5167187	4124.659
-0.77	-0.4918998	4125.205
-0.76	-0.4683019	4125.81
-0.75	-0.444762	4126.398
-0.74	-0.4202274	4126.945
-0.73	-0.3969372	4127.492
-0.72	-0.3733267	4128.038
-0.71	-0.349913	4128.586
-0.7	-0.3252797	4129.132
-0.69	-0.3018739	4129.679
-0.68	-0.2785935	4130.226
-0.67	-0.2544436	4130.772
-0.66	-0.2313749	4131.319
-0.65	-0.2080996	4131.866
-0.64	-0.1850703	4132.413
-0.63	-0.1611921	4132.961
-0.62	-0.1383538	4133.508
-0.61	-0.1153399	4134.055
-0.6	-0.09040431	4134.668
-0.59	-0.06880532	4135.248
-0.58	-0.04599269	4135.794
-0.57	-0.02353616	4136.341
-0.56	-1.647403E-05	4137.077
-0.55	0.02211607	4137.702
-0.54	0.04437478	4138.281
-0.53	0.06738038	4138.828
-0.52	0.089142	4139.376
-0.51	0.1107583	4139.989
-0.5	0.1321684	4140.669
-0.49	0.1544935	4141.217
-0.48	0.1760665	4141.763
-0.47	0.1971256	4142.309
-0.46	0.2190403	4142.855
-0.45	0.23973	4143.401
-0.44	0.260582	4143.948
-0.43	0.2807743	4144.496
-0.42	0.3018389	4145.044
-0.41	0.3216451	4145.591
-0.4	0.3415706	4146.138
-0.39	0.3617292	4146.685
-0.38	0.3807454	4147.231
-0.37	0.3998158	4147.779
-0.36	0.4178503	4148.324
-0.35	0.4371271	4148.871
-0.34	0.454212	4149.418
-0.33	0.4717599	4149.967
-0.32	0.4879518	4150.512
-0.31	0.5052857	4151.059
-0.3	0.5199461	4151.606
-0.29	0.5349676	4152.153
-0.28	0.5501629	4152.7
-0.27	0.562958	4153.248
-0.26	0.576417	4153.898
-0.25	0.5875407	4154.446
-0.24	0.598562	4155.181
-0.23	0.6086842	4155.736
-0.22	0.6170988	4156.331
-0.21	0.6255982	4156.878
-0.2	0.6309847	4157.433
-0.19	0.6396251	4158.048
-0.18	0.643787	4158.618
-0.17	0.6495227	4159.171
-0.16	0.6550254	4159.761
-0.15	0.6577898	4160.308
-0.14	0.6628107	4160.854
-0.13	0.6598557	4161.408
-0.12	0.6621736	4162
-0.11	0.6683723	4162.546
-0.1	0.6715764	4163.093
-0.09	0.673621	4163.685
-0.08	0.6738483	4164.291
-0.07	0.6765528	4164.834
-0.06	0.6768773	4165.485
-0.05	0.6794974	4166.027
-0.04	0.6794893	4166.579
-0.03	0.6801119	4167.17
-0.02	0.6828844	4167.767
-0.01	0.682171	4168.315
0	0.6838194	4168.864
0.01	0.6782997	4169.432
0.02	0.6839975	4170.039
0.03	0.6841237	4170.619
0.04	0.6830648	4171.198
0.05	0.6854061	4171.794
0.06	0.6841211	4172.34
0.07	0.6860705	4172.887
0.08	0.6852104	4173.483
0.09	0.685985	4174.031
0.1	0.6863974	4174.63
0.11	0.685019	4175.175
0.12	0.6874011	4175.771
0.13	0.6861013	4176.392
0.14	0.6876647	4176.979
0.15	0.6875543	4177.571
0.16	0.6868773	4178.224
0.17	0.6876819	4178.854
0.18	0.6873153	4179.401
0.19	0.6886198	4179.964
0.2	0.6885492	4180.608
0.21	0.6873535	4181.204
0.22	0.6886914	4181.788
0.23	0.6875998	4182.333
0.24	0.6890555	4182.88
0.25	0.687673	4183.427
0.26	0.6886218	4183.974
0.27	0.6875166	4184.521
0.28	0.6882859	4185.066
0.29	0.6906519	4185.613
0.3	0.6883262	4186.163
0.31	0.6893648	4186.708
0.32	0.6878053	4187.255
0.33	0.689367	4187.802
0.34	0.689319	4188.349
0.35	0.6894709	4188.895
0.36	0.6885855	4189.441
0.37	0.6902539	4189.988
0.38	0.6897718	4190.535
0.39	0.6892688	4191.082
0.4	0.6903561	4191.629
0.41	0.6893284	4192.175
0.42	0.6911365	4192.723
0.43	0.6900068	4193.27
0.44	0.6907709	4193.816
0.45	0.690024	4194.362
0.46	0.6916431	4194.909
0.47	0.6898016	4195.456
0.48	0.6916842	4196.004
0.49	0.6919409	4196.551
0.5	0.6909429	4197.098
0.51	0.6932863	4197.645
0.52	0.6914775	4198.191
0.53	0.6930409	4198.738
0.54	0.6924841	4199.284
0.55	0.6933545	4199.832
0.56	0.6923143	4200.377
0.57	0.6927367	4200.925
0.58	0.6921785	4201.472
0.59	0.692318	4202.019
0.6	0.6929343	4202.565
0.61	0.6923671	4203.112
0.62	0.6941493	4203.66
0.63	0.6929373	4204.205
0.64	0.6936632	4204.753
0.65	0.6918432	4205.3
0.66	0.6936516	4205.847
0.67	0.6915793	4206.394
0.68	0.6931416	4206.94
0.69	0.6940974	4207.487
0.7	0.6929486	4208.033
0.71	0.6939946	4208.58
0.72	0.6935298	4209.127
0.73	0.6943169	4209.673
0.74	0.69287	4210.22
0.75	0.6932818	4210.767
0.76	0.6915594	4211.346
0.77	0.6931296	4211.91
0.78	0.6926343	4212.457
0.79	0.6929851	4213.003
0.8	0.6938471	4213.55
0.81	0.6930072	4214.097
0.82	0.6932683	4214.644
0.83	0.6920307	4215.19
0.84	0.6934879	4215.737
0.85	0.6921248	4216.285
0.86	0.6933396	4216.832
0.87	0.6920986	4217.379
0.88	0.6951269	4217.926
0.89	0.6957718	4218.473
0.9	0.6948606	4219.02
0.91	0.6957343	4219.565
0.92	0.694709	4220.113
0.93	0.6955903	4220.659
0.94	0.6954277	4221.206
0.95	0.6958548	4221.752
0.96	0.6953039	4222.297
0.97	0.6961573	4222.845
0.98	0.6949154	4223.392
0.99	0.6953614	4223.938
1	0.6984077	4227.682
