Messtemperatur      21∞C
U-Bereich           -1V   bis 8V
Anzahl der Meﬂpunkte     400
delay nach Einstellen der Spannung  s
Strombegrenzung     1 A
Kontakt             x
Beleuchtung         d
Kommentar eingeben

voltage / V   current / A   time

-1	-0.2670641	15895.12
-0.9775	-0.258778	15895.67
-0.955	-0.2588152	15896.22
-0.9325	-0.2564026	15896.76
-0.91	-0.2547884	15897.31
-0.8875	-0.252751	15897.86
-0.865	-0.2508994	15898.41
-0.8425	-0.2487294	15898.95
-0.82	-0.2477892	15899.5
-0.7975	-0.2467214	15900.05
-0.775	-0.2443469	15900.59
-0.7525	-0.2432679	15901.14
-0.73	-0.2408088	15901.69
-0.7075	-0.242403	15902.24
-0.685	-0.241191	15902.78
-0.6625	-0.238295	15903.33
-0.64	-0.2369931	15903.88
-0.6175	-0.2359401	15904.42
-0.595	-0.2345413	15904.97
-0.5725	-0.2333079	15905.52
-0.55	-0.2323717	15906.06
-0.5275	-0.2312479	15906.61
-0.505	-0.230675	15907.16
-0.4825	-0.2305637	15907.71
-0.46	-0.2300203	15908.25
-0.4375	-0.2302543	15908.8
-0.415	-0.2302565	15909.35
-0.3925	-0.2294799	15909.89
-0.37	-0.229774	15910.44
-0.3475	-0.2296743	15910.99
-0.325	-0.2300785	15911.53
-0.3025	-0.2300495	15912.08
-0.28	-0.2296074	15912.63
-0.2575	-0.2299165	15913.17
-0.235	-0.2294681	15913.72
-0.2125	-0.2301457	15914.27
-0.19	-0.2288564	15914.82
-0.1675	-0.2295348	15915.36
-0.145	-0.2289028	15915.91
-0.1225	-0.2286126	15916.46
-0.1	-0.2298735	15917
-0.0775	-0.2294659	15917.55
-0.055	-0.2299854	15918.1
-0.0325	-0.2289939	15918.65
-0.01	-0.2297593	15919.19
0.0125	-0.2290038	15919.74
0.035	-0.2294665	15920.29
0.0575	-0.2294568	15920.83
0.08	-0.2295754	15921.38
0.1025	-0.2299618	15921.93
0.125	-0.2304313	15922.47
0.1475	-0.2304157	15923.02
0.17	-0.2295235	15923.57
0.1925	-0.2296581	15924.12
0.215	-0.2287697	15924.66
0.2375	-0.2290705	15925.21
0.26	-0.2281648	15925.76
0.2825	-0.2291915	15926.3
0.305	-0.227764	15926.85
0.3275	-0.2285786	15927.4
0.35	-0.2277952	15927.94
0.3725	-0.2269554	15928.49
0.395	-0.2276455	15929.04
0.4175	-0.227421	15929.59
0.44	-0.2280374	15930.13
0.4625	-0.2271836	15930.68
0.485	-0.2282188	15931.22
0.5075	-0.2275766	15931.77
0.53	-0.2275847	15932.32
0.5525	-0.2279146	15932.87
0.575	-0.2285462	15933.41
0.5975	-0.2281142	15933.96
0.62	-0.228512	15934.51
0.6425	-0.2281588	15935.06
0.665	-0.2282121	15935.6
0.6875	-0.2286959	15936.15
0.71	-0.228002	15936.7
0.7325	-0.2285495	15937.24
0.755	-0.2281795	15937.79
0.7775	-0.2285031	15938.34
0.8	-0.2278927	15938.88
0.8225	-0.2283752	15939.43
0.845	-0.2289397	15939.98
0.8675	-0.2276631	15940.53
0.89	-0.228827	15941.07
0.9125	-0.2280883	15941.62
0.935	-0.2286612	15942.17
0.9575	-0.2283554	15942.71
0.98	-0.2289841	15943.26
1.0025	-0.2280378	15943.81
1.025	-0.2281171	15944.36
1.0475	-0.2067139	15944.9
1.07	-0.2046853	15945.45
1.0925	-0.2033333	15946
1.115	-0.2026718	15946.54
