SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Sun Jul 13 03:22:02 CEST 2008
Benutzer: fwtmess
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: HR+C1743
Integrationszeit (usec): 100000 (HR+C1743)
Spektren Durchschnitt berechnet: 1 (HR+C1743)
Boxcar Glättung: 0 (HR+C1743)
Dunkelstromkorrektur: Nein (HR+C1743)
Puls/Lampe aktiviert: Nein (HR+C1743)
Correct for Detector Non-linearity: Nein (HR+C1743)
Streulichtkorrektur: Nein (HR+C1743)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
189,03	605,00
189,49	600,00
189,96	604,00
190,43	615,00
190,90	601,00
191,37	600,00
191,84	583,00
192,31	588,00
192,78	589,00
193,24	608,00
193,71	618,00
194,18	591,00
194,65	623,00
195,12	608,00
195,59	592,00
196,06	609,00
196,52	624,00
196,99	616,00
197,46	602,00
197,93	615,00
198,40	600,00
198,87	620,00
199,34	606,00
199,80	592,00
200,27	612,00
200,74	592,00
201,21	582,00
201,68	605,00
202,15	612,00
202,61	614,00
203,08	602,00
203,55	596,00
204,02	614,00
204,49	596,00
204,96	588,00
205,42	606,00
205,89	622,00
206,36	607,00
206,83	606,00
207,30	610,00
207,76	617,00
208,23	606,00
208,70	596,00
209,17	598,00
209,64	608,00
210,10	604,00
210,57	593,00
211,04	598,00
211,51	613,00
211,98	599,00
212,44	597,00
212,91	602,00
213,38	608,00
213,85	601,00
214,31	600,00
214,78	608,00
215,25	603,00
215,72	596,00
216,19	584,00
216,65	592,00
217,12	585,00
217,59	596,00
218,06	596,00
218,52	574,00
218,99	607,00
219,46	601,00
219,93	588,00
220,39	600,00
220,86	609,00
221,33	605,00
221,80	590,00
222,26	602,00
222,73	588,00
223,20	673,00
223,66	592,00
224,13	596,00
224,60	601,00
225,07	592,00
225,53	580,00
226,00	608,00
226,47	604,00
226,94	582,00
227,40	603,00
227,87	600,00
228,34	596,00
228,80	610,00
229,27	594,00
229,74	598,00
230,21	600,00
230,67	598,00
231,14	609,00
231,61	590,00
232,07	607,00
232,54	604,00
233,01	607,00
233,47	597,00
233,94	600,00
234,41	589,00
234,87	605,00
235,34	612,00
235,81	607,00
236,27	585,00
236,74	599,00
237,21	596,00
237,67	592,00
238,14	605,00
238,61	602,00
239,07	600,00
239,54	602,00
240,01	584,00
240,47	602,00
240,94	588,00
241,41	612,00
241,87	606,00
242,34	596,00
242,81	624,00
243,27	607,00
243,74	608,00
