

Values of Profile Profile Of mean of Gold_diffr.Pol
4.054	494.592
4.087	499.014
4.120	505.366
4.152	514.802
4.185	527.492
4.218	544.053
4.251	568.515
4.284	598.386
4.317	640.317
4.350	697.463
4.383	773.553
4.416	874.487
4.449	1007.140
4.482	1153.168
4.515	1293.809
4.548	1410.584
4.581	1456.978
4.614	1436.753
4.647	1360.819
4.680	1247.030
4.713	1128.141
4.746	1020.549
4.779	922.263
4.812	843.835
4.845	782.292
4.877	735.468
4.910	700.758
4.943	680.816
4.976	671.520
5.009	668.042
5.042	669.195
5.075	675.258
5.108	684.378
5.141	692.090
5.174	696.469
5.207	696.034
5.240	695.470
5.273	684.276
5.306	660.839
5.339	632.478
5.372	603.028
5.405	574.181
5.438	545.163
5.471	515.674
5.504	484.681
5.537	455.303
5.570	427.704
5.603	404.435
5.635	382.928
5.668	364.088
5.701	348.265
5.734	331.697
5.767	316.553
5.800	305.658
5.833	296.413
5.866	287.200
5.899	278.242
5.932	270.855
5.965	263.795
5.998	256.900
6.031	250.616
6.064	244.817
6.097	239.681
6.130	234.739
6.163	230.058
6.196	225.901
6.229	221.578
6.262	217.785
6.295	215.403
6.328	211.636
6.361	207.457
6.393	204.346
6.426	202.053
6.459	199.219
6.492	196.564
6.525	195.011
6.558	192.493
6.591	190.428
6.624	189.472
6.657	188.351
6.690	186.973
6.723	185.298
6.756	184.798
6.789	183.826
6.822	183.182
6.855	182.612
6.888	183.722
6.921	183.571
6.954	183.786
6.987	185.102
7.020	186.341
7.053	188.522
7.086	192.470
7.119	197.684
7.151	202.638
7.184	209.504
7.217	218.889
7.250	231.720
7.283	248.860
7.316	269.077
7.349	292.287
7.382	318.380
7.415	341.919
7.448	360.598
7.481	371.237
7.514	374.117
7.547	366.242
7.580	352.632
7.613	334.572
7.646	311.556
7.679	288.144
7.712	265.767
7.745	246.229
7.778	230.368
7.811	218.450
7.844	208.327
7.877	199.516
7.909	192.147
7.942	187.493
7.975	184.314
8.008	180.787
8.041	179.269
8.074	178.159
8.107	177.293
8.140	176.934
8.173	176.340
8.206	176.501
8.239	178.216
8.272	179.840
8.305	181.290
8.338	179.721
8.371	187.629
8.404	193.367
8.437	199.197
8.470	208.010
8.503	216.833
8.536	229.055
8.569	243.672
8.602	260.143
8.634	279.644
8.667	300.343
8.700	321.269
8.733	340.307
8.766	353.500
8.799	357.459
8.832	351.941
8.865	340.217
8.898	325.874
8.931	309.024
8.964	294.619
8.997	282.133
9.030	272.779
9.063	265.079
9.096	258.866
9.129	251.001
9.162	241.246
9.195	229.822
9.228	217.974
9.261	207.775
9.294	197.422
9.327	187.007
9.360	179.007
9.392	172.244
9.425	167.021
9.458	162.468
9.491	157.517
9.524	152.185
9.557	148.548
9.590	145.855
9.623	142.527
9.656	139.586
9.689	136.583
9.722	133.011
9.755	129.910
9.788	127.119
9.821	124.262
9.854	121.952
9.887	119.857
9.920	117.569
9.953	114.831
9.986	112.948
10.019	110.339
10.052	108.020
10.085	106.021
10.118	105.066
10.150	103.771
10.183	102.521
10.216	100.470
10.249	98.820
10.282	98.521
10.315	97.483
10.348	97.601
10.381	96.115
10.414	95.138
10.447	95.262
10.480	95.662
10.513	94.723
10.546	93.877
10.579	92.916
10.612	92.180
10.645	90.730
10.678	89.357
10.711	87.213
10.744	85.844
10.777	84.497
10.810	83.742
10.843	82.905
10.876	81.832
10.908	80.504
10.941	80.131
10.974	79.398
11.007	78.924
11.040	79.202
11.073	79.743
11.106	79.822
11.139	80.344
11.172	82.003
11.205	83.823
11.238	86.235
11.271	89.806
11.304	93.917
11.337	98.719
11.370	104.966
11.403	110.837
11.436	117.125
11.469	123.287
11.502	127.832
11.535	130.963
11.568	132.150
11.601	132.267
11.633	133.251
11.666	133.955
11.699	133.287
11.732	134.048
11.765	135.655
11.798	135.638
11.831	133.779
11.864	129.097
11.897	123.015
11.930	115.350
11.963	106.291
11.996	97.527
12.029	89.253
12.062	82.874
12.095	77.699
12.128	73.581
12.161	70.260
12.194	67.447
12.227	65.106
12.260	63.558
12.293	62.101
12.326	60.773
12.359	60.072
12.391	59.569
12.424	58.264
12.457	57.738
12.490	57.475
12.523	57.596
12.556	57.846
12.589	57.958
12.622	58.921
12.655	60.157
12.688	61.284
12.721	62.088
12.754	63.921
12.787	66.101
12.820	68.556
12.853	70.603
12.886	72.881
12.919	75.298
12.952	75.771
12.985	75.199
13.018	74.125
13.051	72.886
13.084	70.767
13.117	68.422
13.149	65.490
13.182	63.595
13.215	60.958
13.248	58.543
13.281	56.712
13.314	55.794
13.347	55.712
13.380	55.395
13.413	55.150
13.446	54.819
13.479	55.560
13.512	56.567
13.545	58.197
13.578	59.918
13.611	61.603
13.644	62.573
13.677	62.512
13.710	62.194
13.743	61.722
13.776	60.791
13.809	59.182
13.842	57.264
13.875	55.222
13.907	53.281
13.940	51.002
13.973	49.145
14.006	47.590
14.039	46.147
14.072	44.967
14.105	43.860
14.138	42.985
14.171	41.962
14.204	41.632
14.237	40.594
14.270	39.980
14.303	39.831
14.336	39.457
14.369	38.965
14.402	38.654
14.435	38.507
14.468	38.435
14.501	38.425
14.534	38.411
14.567	38.335
14.600	38.221
14.632	38.547
14.665	38.489
14.698	38.759
14.731	39.135
14.764	39.382
14.797	39.622
14.830	40.212
14.863	40.761
14.896	41.272
14.929	41.263
14.962	41.714
14.995	41.707
15.028	41.624
15.061	41.992
15.094	41.752
15.127	41.338
15.160	41.462
15.193	41.681
15.226	41.742
15.259	41.808
15.292	42.850
15.325	43.653
15.358	44.723
15.390	46.575
15.423	48.469
15.456	50.885
15.489	54.258
15.522	58.637
15.555	62.268
15.588	63.387
15.621	63.324
15.654	63.217
15.687	62.023
15.720	60.232
15.753	58.986
15.786	57.870
15.819	55.892
15.852	53.565
15.885	51.964
15.918	50.497
15.951	48.569
15.984	46.784
16.017	44.750
16.050	43.014
16.083	41.244
16.116	39.930
16.148	39.146
16.181	38.324
16.214	37.431
16.247	36.721
16.280	35.864
16.313	35.003
16.346	34.581
16.379	34.228
16.412	34.577
16.445	33.995
16.478	33.412
